SF_6652_19,SF_6651_19,SF_6650_19,SF_6649_19,SF_6648_19,SF_6647_19,SF_6646_19,SF_6645_19,SF_6644_19,SF_6643_19,SF_6642_19,SF_6641_19,SF_6624_19,SF_6623_19,SF_6622_19,SF_6621_19,SF_6620_19,SF_6619_19,SF_6618_19,SF_6617_19,SF_6616_19,SF_6615_19,SF_6614_19,SF_6613_19,SF_6612_19,SF_6611_19,SF_6610_19,SF_6609_19,SF_6608_19,SF_6607_19,SF_6606_19,SF_6605_19,SF_6604_19,SF_6581_19,SF_6580_19,SF_6579_19,SF_6578_19,SF_6577_19,SF_6576_19,SF_6575_19,SF_6574_19,SF_6573_19,SF_6572_19,SF_6571_19,SF_6570_19,SF_6569_19,SF_6568_19,SF_6567_19,SF_6566_19,SF_6709_19,SF_6708_19,SF_6707_19,SF_6706_19,SF_6705_19,SF_6704_19,SF_6703_19,SF_6702_19,SF_6701_19,SF_6700_19,SF_6699_19,SF_6698_19,SF_6697_19,SF_6696_19,SF_6695_19,SF_6716_19,SF_6717_19,SF_6718_19,SF_6719_19,SF_6720_19,SF_6721_19,SF_6722_19,SF_6723_19,SF_6724_19,SF_6725_19,SF_6726_19,SF_6727_19,SF_6728_19,SF_6729_19,SF_6730_19,SF_6731_19,SF_6691_19,SF_6690_19,SF_6689_19,SF_6688_19,SF_6687_19,SF_6686_19,SF_6685_19,SF_6684_19,SF_6683_19,SF_6682_19,SF_6681_19,SF_6680_19,SF_6679_19,SF_6678_19,SF_6677_19,SF_6676_19,SF_6675_19,SF_6674_19,SF_6673_19,SF_6672_19,SF_6671_19,SF_6664_19,SF_6663_19,SF_6662_19,SF_6661_19,SF_6660_19,SF_6659_19,SF_6658_19,SF_6657_19,SF_6656_19,SF_6655_19,SF_6654_19,SF_6653_19
-1406788.6,-1408823.2,-1412950.9,-1419385.6,-1427953.1,-1438674.8,-1451529.2,-1466407.0,-1483872.1,-1504078.4,-1528936.2,-1559634.9,-1568662.8,-1593932.0,-1643871.5,-1702247.6,-1758050.2,-1814004.8,-1867821.1,-1916946.9,-1960388.4,-1996498.1,-2023157.5,-2042413.9,-2052281.4,-2052905.9,-2046264.9,-2033858.1,-2016422.6,-1994791.5,-1968534.8,-1941877.1,-1901090.6,-1870549.0,-1862490.0,-1842982.5,-1818462.1,-1783835.8,-1743206.4,-1694388.1,-1639994.4,-1581779.0,-1520805.5,-1458213.2,-1392047.8,-1334144.5,-1286068.2,-1233279.2,-1176087.9,-1140633.1,-1128836.2,-1129705.0,-1133362.2,-1134649.9,-1137812.0,-1141146.6,-1142746.9,-1142416.8,-1141422.4,-1142204.8,-1144760.6,-1143981.4,-1143984.2,-1153594.8,-1210548.1,-1271180.0,-1329591.5,-1380643.0,-1442799.5,-1514858.2,-1585945.8,-1655289.2,-1720801.8,-1778318.2,-1828144.2,-1871854.8,-1913688.2,-1951011.2,-1978284.5,-1993234.8,-2033470.4,-2080715.6,-2108568.8,-2132540.8,-2150490.0,-2162266.2,-2167438.8,-2165913.8,-2156525.0,-2138685.5,-2111848.0,-2078489.0,-2035979.5,-1986154.5,-1930360.2,-1870315.4,-1807609.9,-1745458.5,-1678586.5,-1605844.0,-1613205.8,-1571169.6,-1540281.6,-1512974.6,-1490639.8,-1471522.8,-1455263.6,-1441622.5,-1430116.5,-1421085.8,-1414140.1,-1409481.0,-1406926.2
-1397672.4,-1399942.5,-1404540.9,-1411664.4,-1421126.2,-1432930.8,-1447062.0,-1463415.9,-1482512.1,-1504517.0,-1531363.6,-1564504.4,-1576648.8,-1599581.6,-1646943.0,-1702563.6,-1755307.2,-1808682.6,-1860248.6,-1907752.0,-1949792.9,-1985011.5,-2011382.4,-2031066.1,-2042082.1,-2045369.5,-2041827.1,-2033321.4,-2020656.0,-2004442.6,-1984343.4,-1963934.0,-1935146.8,-1898438.2,-1896193.6,-1881003.5,-1860613.2,-1829992.6,-1792331.5,-1746681.4,-1694758.9,-1636362.8,-1574949.5,-1513096.2,-1448965.9,-1391980.6,-1344675.9,-1292866.1,-1236782.2,-1211075.6,-1205521.8,-1211442.5,-1219003.6,-1222914.6,-1226553.4,-1229669.8,-1231237.0,-1231053.9,-1229715.0,-1228522.4,-1227059.1,-1221690.9,-1215892.8,-1220338.8,-1272799.6,-1336668.1,-1394741.8,-1445558.0,-1507962.1,-1580163.8,-1651116.5,-1719782.9,-1784010.5,-1838742.4,-1886386.8,-1926957.2,-1965164.9,-1996924.5,-2018403.1,-2027453.9,-2071968.2,-2108558.2,-2130797.2,-2149363.8,-2162776.0,-2170703.2,-2172570.5,-2168118.5,-2156429.0,-2136861.2,-2108329.8,-2073965.6,-2031013.4,-1981483.6,-1926644.8,-1868163.9,-1807976.4,-1747967.9,-1683852.6,-1612538.5,-1622556.2,-1575234.9,-1541841.1,-1512698.9,-1488733.2,-1468156.4,-1450552.2,-1435717.2,-1423187.4,-1413295.4,-1405689.2,-1400581.8,-1397807.4
-1443547.8,-1444970.2,-1447782.4,-1452245.4,-1458194.5,-1465704.9,-1474804.8,-1485428.1,-1498241.6,-1513505.2,-1533347.1,-1559064.8,-1560923.6,-1579368.4,-1625045.1,-1680169.4,-1733767.5,-1787603.9,-1840123.9,-1888309.9,-1931047.5,-1966748.8,-1993378.2,-2012866.5,-2023224.2,-2024848.0,-2019430.8,-2008594.4,-1993352.5,-1974476.9,-1951513.8,-1928463.9,-1898327.8,-1859817.1,-1857744.1,-1842375.0,-1821934.1,-1790882.6,-1753509.9,-1708570.4,-1657775.2,-1601519.5,-1542657.2,-1482769.9,-1419870.5,-1364247.6,-1316758.5,-1264237.0,-1201339.8,-1178463.6,-1173153.9,-1177887.2,-1184618.4,-1187879.9,-1192739.1,-1196780.9,-1198517.5,-1198007.5,-1195800.6,-1194361.9,-1194852.5,-1191352.4,-1187450.6,-1191511.2,-1241036.4,-1301737.9,-1359284.9,-1409963.1,-1470405.2,-1540664.9,-1609899.1,-1677207.2,-1740583.1,-1794397.4,-1841203.5,-1881877.1,-1921444.5,-1955358.2,-1978892.0,-1989861.2,-2034488.0,-2073019.1,-2097393.8,-2118075.5,-2133527.5,-2143290.2,-2146788.8,-2143832.0,-2133354.0,-2114937.2,-2087775.6,-2054170.1,-2011927.8,-1962660.5,-1907633.5,-1848270.9,-1787047.9,-1726016.2,-1661364.2,-1592391.5,-1605414.9,-1569306.5,-1543352.9,-1521148.4,-1503876.6,-1489506.9,-1477617.9,-1467867.4,-1459697.8,-1453440.6,-1448608.4,-1445402.0,-1443600.2
-1329317.9,-1332274.8,-1338403.5,-1347846.5,-1360407.6,-1376018.1,-1394576.6,-1415918.2,-1440417.6,-1468078.0,-1500469.9,-1538756.5,-1557446.4,-1592989.2,-1649401.2,-1712516.6,-1772398.5,-1831662.0,-1886681.4,-1936392.2,-1979901.5,-2015465.9,-2040916.4,-2058550.2,-2066354.5,-2064081.2,-2054132.1,-2037986.9,-2016190.1,-1989560.9,-1957710.0,-1924981.9,-1870417.4,-1854718.1,-1840871.5,-1818296.8,-1792213.5,-1755890.9,-1713803.4,-1662831.0,-1605850.4,-1546011.9,-1483640.8,-1419225.8,-1352382.8,-1294593.1,-1247169.4,-1197358.2,-1144989.1,-1099257.2,-1082905.2,-1082268.2,-1084272.6,-1084960.9,-1087100.0,-1089552.5,-1090717.2,-1090499.9,-1090503.5,-1092272.4,-1095534.8,-1096101.1,-1097388.1,-1110844.6,-1170944.2,-1228266.5,-1284748.6,-1334960.6,-1395615.1,-1466607.8,-1536795.2,-1605608.5,-1671456.9,-1731244.2,-1784928.5,-1830220.6,-1873522.6,-1913554.8,-1944761.6,-1963904.2,-1993218.4,-2053444.0,-2087384.9,-2117157.0,-2140083.2,-2156355.5,-2165751.5,-2168077.2,-2162136.2,-2146758.2,-2122043.5,-2090394.9,-2048890.1,-1999239.5,-1943224.2,-1882277.2,-1817601.0,-1752682.5,-1682266.8,-1604548.6,-1603116.5,-1552556.4,-1514167.2,-1479176.6,-1449203.6,-1422873.2,-1399960.8,-1380377.1,-1363761.8,-1350489.0,-1340279.0,-1333354.9,-1329611.0
-1313227.4,-1316277.8,-1322678.8,-1332554.2,-1345698.9,-1362027.6,-1381411.8,-1403663.5,-1429127.0,-1457749.2,-1491063.5,-1530037.8,-1550572.8,-1587571.1,-1645344.4,-1708613.0,-1769615.2,-1828652.4,-1883266.4,-1932255.8,-1974841.1,-2009269.1,-2033370.8,-2049457.4,-2055507.6,-2051162.1,-2038576.4,-2019458.8,-1994231.5,-1963668.8,-1927435.4,-1891002.9,-1830064.4,-1808301.5,-1795010.8,-1771233.8,-1743303.4,-1706597.9,-1664712.0,-1614143.8,-1558917.5,-1500749.0,-1439809.8,-1376515.0,-1310807.2,-1253768.4,-1206242.4,-1153879.4,-1101769.0,-1057591.8,-1042675.2,-1041149.75,-1041654.9,-1040432.4,-1041294.8,-1043210.9,-1044167.9,-1044355.7,-1045413.4,-1048746.1,-1054354.1,-1056789.5,-1059271.6,-1070662.6,-1126620.4,-1182971.5,-1240629.6,-1290473.8,-1350605.1,-1420511.2,-1489743.2,-1557902.9,-1623415.9,-1682996.9,-1736270.2,-1781838.2,-1825570.2,-1867469.9,-1901008.8,-1922136.9,-1954867.0,-2021781.6,-2059022.2,-2092544.2,-2118879.5,-2138268.8,-2150530.0,-2155376.5,-2151675.0,-2138116.2,-2114974.5,-2084668.4,-2044241.6,-1995502.8,-1940293.9,-1879732.0,-1815294.1,-1749288.9,-1678562.5,-1600441.0,-1596791.9,-1545048.8,-1505987.1,-1470024.8,-1439000.1,-1411601.0,-1387675.8,-1367159.4,-1349712.1,-1335699.2,-1324917.4,-1317584.6,-1313598.9
-1337003.1,-1340158.5,-1346621.0,-1356515.9,-1369628.9,-1385883.2,-1405194.2,-1427412.0,-1452878.2,-1481631.9,-1515333.0,-1555229.8,-1575845.5,-1604797.2,-1654596.6,-1711287.9,-1765372.6,-1818535.9,-1869486.2,-1915731.9,-1956289.4,-1989854.2,-2014451.9,-2032262.4,-2041339.1,-2042502.2,-2036869.6,-2026180.9,-2011314.9,-1992971.2,-1970742.1,-1948428.6,-1919706.8,-1882587.2,-1880068.4,-1865062.2,-1845149.5,-1814682.6,-1778445.8,-1733755.6,-1682737.9,-1625662.1,-1565595.4,-1504854.2,-1441546.1,-1385400.8,-1338305.2,-1286582.5,-1227301.6,-1202607.0,-1198082.9,-1204320.1,-1212525.0,-1217053.0,-1221868.4,-1225884.0,-1227600.6,-1226999.8,-1224666.4,-1222479.8,-1220837.4,-1215320.2,-1209449.9,-1212608.4,-1263887.0,-1324993.4,-1381849.9,-1432077.5,-1493079.0,-1563765.9,-1633243.5,-1700630.4,-1763960.1,-1817638.1,-1864272.5,-1904106.5,-1941762.2,-1974885.0,-1997668.9,-2008678.2,-2052677.2,-2089580.1,-2113541.0,-2134041.5,-2149675.0,-2159962.2,-2164257.5,-2162263.2,-2152887.8,-2135447.0,-2108867.0,-2076136.2,-2034756.2,-1986442.6,-1932795.0,-1875169.2,-1815882.6,-1755543.9,-1691083.2,-1618166.6,-1622750.6,-1566781.1,-1526711.1,-1490755.1,-1460045.9,-1433083.4,-1409565.6,-1389438.2,-1372351.2,-1358653.2,-1348135.6,-1341028.8,-1337228.0
-1366847.4,-1368947.2,-1373433.6,-1380524.2,-1390082.6,-1402101.1,-1416461.4,-1432962.0,-1452133.5,-1474059.0,-1500503.9,-1532587.6,-1543979.0,-1579277.5,-1637630.1,-1701762.2,-1764983.2,-1826850.5,-1882933.4,-1934301.4,-1979246.6,-2015777.5,-2041789.2,-2059395.4,-2066391.2,-2062193.6,-2048321.6,-2026939.4,-1998839.0,-1964418.8,-1923718.9,-1882571.0,-1807323.5,-1806846.1,-1788691.6,-1764086.6,-1736036.5,-1700206.1,-1657564.5,-1605858.6,-1549425.8,-1490702.8,-1429330.8,-1365267.4,-1298310.6,-1240067.9,-1192375.0,-1141821.1,-1092204.1,-1043885.4,-1024124.0,-1020129.7,-1019997.7,-1017877.5,-1016702.9,-1016138.25,-1016556.0,-1018704.5,-1022161.4,-1027414.56,-1033055.94,-1036547.56,-1042067.4,-1057740.1,-1113786.6,-1168622.0,-1226481.0,-1276930.9,-1337349.6,-1407538.8,-1476445.9,-1543836.6,-1608846.2,-1668592.8,-1724939.1,-1770836.5,-1814118.1,-1857154.2,-1893670.4,-1916906.9,-1937613.9,-2013469.9,-2054093.5,-2090744.1,-2119225.5,-2140168.2,-2153694.0,-2159422.0,-2156324.5,-2142873.8,-2119617.5,-2088979.4,-2047595.2,-1997422.2,-1940122.1,-1878654.9,-1810975.2,-1742801.4,-1671001.5,-1592260.9,-1590155.6,-1549000.1,-1516699.5,-1487270.1,-1462615.2,-1441205.2,-1422830.1,-1407280.5,-1394123.0,-1383714.4,-1375699.5,-1370253.8,-1367204.6
-1392126.5,-1393714.0,-1397026.6,-1402318.0,-1409465.6,-1418529.6,-1429458.0,-1442091.5,-1457075.6,-1474600.6,-1496625.1,-1524674.4,-1529936.4,-1560071.8,-1615932.4,-1678420.5,-1741344.6,-1803349.0,-1859838.5,-1912039.0,-1958313.2,-1996326.1,-2024075.0,-2043724.0,-2053264.6,-2052144.1,-2042304.5,-2025846.2,-2003363.1,-1975589.9,-1942300.4,-1907583.4,-1842844.6,-1827400.6,-1810969.0,-1786231.6,-1758547.0,-1718818.1,-1674046.6,-1621012.9,-1562008.0,-1500272.8,-1436269.0,-1370472.8,-1302688.2,-1244487.8,-1196993.4,-1149075.4,-1100135.2,-1052148.0,-1027834.9,-1024164.44,-1022843.0,-1020361.06,-1018413.4,-1017842.4,-1018146.7,-1020005.3,-1023544.44,-1029076.0,-1034813.4,-1038124.4,-1042540.3,-1064200.6,-1128253.6,-1184979.8,-1240280.8,-1290730.5,-1351677.4,-1423305.8,-1494692.6,-1565106.0,-1632832.9,-1694861.4,-1751810.9,-1798587.2,-1844123.8,-1885085.6,-1917324.4,-1935660.0,-1965007.0,-2033250.9,-2068641.2,-2099413.8,-2122617.0,-2138750.0,-2147850.5,-2149706.0,-2143263.8,-2127195.8,-2101926.0,-2069538.6,-2026785.5,-1975689.6,-1917937.5,-1856237.6,-1788416.6,-1720891.8,-1650010.2,-1573223.4,-1575634.8,-1539755.4,-1511354.9,-1486301.1,-1466073.9,-1448924.4,-1434529.9,-1422573.0,-1412525.1,-1404716.9,-1398699.2,-1394645.6,-1392348.4
-1345153.8,-1347624.8,-1352860.8,-1361040.4,-1371998.5,-1385694.2,-1401996.8,-1420700.2,-1442259.5,-1466684.9,-1495641.1,-1530084.2,-1545322.2,-1581890.9,-1640665.6,-1704746.5,-1767667.8,-1828589.6,-1884198.9,-1934657.5,-1978650.9,-2014246.5,-2039346.8,-2056053.6,-2062207.6,-2057328.1,-2043020.8,-2021248.4,-1992635.4,-1957666.9,-1916234.9,-1874652.2,-1798080.1,-1785273.0,-1768808.5,-1743110.8,-1713492.2,-1676065.5,-1633360.9,-1581801.6,-1525955.6,-1467870.5,-1406746.5,-1342923.8,-1276634.2,-1218959.1,-1171015.9,-1118190.0,-1067869.4,-1021414.8,-1004020.56,-999947.3,-999055.75,-995832.6,-994506.8,-994132.3,-994526.75,-996556.4,-999902.06,-1005650.25,-1012675.7,-1017018.44,-1022382.1,-1035934.06,-1091514.4,-1146929.2,-1205590.2,-1255830.5,-1316273.5,-1386304.5,-1455546.6,-1523762.8,-1589660.6,-1649718.2,-1705336.4,-1751388.8,-1795394.5,-1838535.4,-1874571.6,-1897364.1,-1927814.2,-2005831.0,-2047098.1,-2084601.5,-2113936.0,-2135689.2,-2149922.2,-2156273.0,-2153722.0,-2140779.0,-2117954.0,-2087690.2,-2046830.6,-1997240.5,-1940680.4,-1879497.9,-1812757.6,-1745058.5,-1673574.0,-1594790.9,-1591673.2,-1546630.2,-1511926.4,-1479944.8,-1452782.9,-1428998.6,-1408430.8,-1390924.2,-1376078.5,-1364250.0,-1355141.0,-1348945.6,-1345521.4
-1413861.8,-1415371.8,-1418477.1,-1423420.9,-1430043.4,-1438407.2,-1448509.4,-1460252.2,-1474294.2,-1490818.2,-1511833.5,-1538634.8,-1541921.0,-1567138.1,-1618608.0,-1678551.9,-1736972.1,-1795824.6,-1850954.6,-1901246.4,-1945645.4,-1982321.5,-2008948.0,-2027672.1,-2036466.4,-2035057.8,-2025720.5,-2010223.8,-1989198.1,-1963659.5,-1933138.6,-1901985.4,-1851989.0,-1830552.5,-1818534.8,-1796496.5,-1770784.1,-1733883.9,-1692203.6,-1642495.2,-1587434.5,-1529803.0,-1469362.0,-1406887.0,-1341795.6,-1285100.4,-1237885.9,-1186291.9,-1131019.2,-1093616.9,-1078890.6,-1078659.1,-1080243.4,-1079819.8,-1081811.8,-1084305.9,-1085535.9,-1085516.1,-1085768.4,-1088274.8,-1092703.8,-1093990.5,-1095453.5,-1107190.9,-1160900.9,-1218667.4,-1275785.5,-1325591.5,-1385929.2,-1455975.9,-1525330.6,-1593535.4,-1658693.8,-1717370.1,-1769510.8,-1814833.8,-1858987.8,-1898937.0,-1929725.9,-1948231.8,-1979456.2,-2036326.1,-2068572.4,-2096712.1,-2118244.5,-2133193.5,-2141289.5,-2142357.8,-2135326.5,-2119251.0,-2094197.2,-2062021.4,-2020033.0,-1970093.6,-1913669.6,-1853005.1,-1787666.4,-1722760.9,-1654356.2,-1580997.9,-1587449.8,-1552137.4,-1525079.8,-1501322.1,-1482376.8,-1466398.5,-1453045.8,-1441986.2,-1432681.8,-1425472.6,-1419900.9,-1416158.2,-1414034.6
-1350938.2,-1353400.1,-1358573.4,-1366633.4,-1377405.4,-1390856.9,-1406882.4,-1425298.4,-1446559.9,-1470687.4,-1499370.5,-1533584.8,-1548055.1,-1582218.6,-1638936.4,-1701866.5,-1762896.5,-1822651.9,-1877764.5,-1927555.8,-1971052.8,-2006260.4,-2031121.8,-2047770.0,-2054120.1,-2049795.2,-2036785.1,-2016788.8,-1990428.6,-1958437.8,-1920596.4,-1882662.2,-1816326.8,-1799197.4,-1784102.1,-1759456.5,-1730798.6,-1693120.6,-1651110.8,-1600609.0,-1545428.2,-1487936.8,-1427282.2,-1363872.5,-1297780.8,-1240169.5,-1191935.4,-1138192.6,-1085984.8,-1042750.8,-1026119.8,-1022485.44,-1021117.6,-1017721.56,-1016770.7,-1017285.7,-1017906.2,-1019226.9,-1021978.3,-1027567.4,-1035216.06,-1039658.56,-1044475.4,-1057406.2,-1111895.1,-1168206.1,-1227162.9,-1277778.8,-1338499.5,-1408853.0,-1478394.5,-1546746.9,-1612345.1,-1671594.5,-1724911.8,-1770306.5,-1814191.9,-1856527.2,-1890912.5,-1913046.8,-1943904.8,-2014027.5,-2052228.0,-2086807.2,-2113943.5,-2133926.0,-2146640.8,-2151765.8,-2148239.2,-2134730.0,-2111611.0,-2081283.9,-2040498.2,-1991347.2,-1935460.4,-1874764.6,-1809314.1,-1742987.0,-1672384.5,-1595292.8,-1594047.1,-1548937.9,-1514517.5,-1482990.0,-1456301.5,-1432974.1,-1412821.4,-1395684.0,-1381148.8,-1369570.8,-1360652.1,-1354597.6,-1351263.5
-1311159.2,-1314126.4,-1320337.5,-1329926.8,-1342720.6,-1358641.1,-1377565.6,-1399313.6,-1424254.2,-1452409.1,-1485339.8,-1524426.0,-1543798.0,-1581486.8,-1640182.9,-1704594.6,-1766650.2,-1827479.0,-1883170.0,-1933558.8,-1977634.5,-2013492.1,-2039072.1,-2056702.8,-2064484.2,-2062086.9,-2051697.5,-2035186.1,-2013006.2,-1985917.1,-1953752.4,-1920535.9,-1862098.1,-1851362.5,-1834447.4,-1810372.8,-1783824.4,-1745977.4,-1702306.8,-1650003.0,-1591712.5,-1530373.2,-1466714.2,-1401125.6,-1333315.8,-1275193.0,-1227483.2,-1179428.0,-1130078.0,-1082153.4,-1059656.4,-1056852.6,-1056696.6,-1055832.2,-1055571.6,-1056386.6,-1057095.0,-1058007.8,-1059826.9,-1063491.9,-1067807.4,-1069949.6,-1073274.2,-1092665.2,-1156583.5,-1212047.8,-1267448.5,-1317863.5,-1378447.9,-1449872.6,-1520695.2,-1590227.6,-1656905.4,-1717733.9,-1773506.6,-1819377.0,-1863600.5,-1904025.1,-1935860.9,-1954908.2,-1980474.0,-2044471.6,-2079092.8,-2109534.2,-2132999.0,-2149795.5,-2159820.0,-2162781.5,-2157486.8,-2142513.0,-2118123.0,-2086613.1,-2045156.6,-1995224.1,-1938754.9,-1877308.2,-1811084.4,-1744171.2,-1672580.2,-1593136.8,-1589528.1,-1538729.8,-1499652.1,-1464135.2,-1433626.2,-1406797.2,-1383433.4,-1363450.4,-1346510.8,-1332931.0,-1322477.1,-1315369.8,-1311508.1
-1314030.0,-1317216.8,-1323809.9,-1333926.6,-1347353.5,-1364002.1,-1383764.1,-1406474.5,-1432466.4,-1461728.5,-1495825.2,-1535875.5,-1557056.5,-1590340.6,-1644474.2,-1704448.8,-1762688.1,-1818821.8,-1871938.0,-1919526.5,-1961066.0,-1995025.5,-2019380.5,-2036314.2,-2043897.1,-2042362.1,-2033462.0,-2018853.5,-1999202.0,-1975299.4,-1946672.2,-1917628.0,-1873359.8,-1841471.4,-1833021.8,-1812784.6,-1787915.1,-1752824.4,-1712164.4,-1663357.9,-1608805.9,-1550759.2,-1490203.9,-1428169.9,-1363171.5,-1306619.8,-1259460.1,-1207777.9,-1151037.5,-1114684.0,-1103614.4,-1105688.0,-1109723.4,-1111337.8,-1114812.9,-1118343.0,-1119907.0,-1119419.0,-1118159.9,-1118430.0,-1120807.9,-1119579.2,-1118655.9,-1127128.2,-1182628.4,-1241408.2,-1298272.8,-1347988.2,-1408312.6,-1478578.8,-1548198.0,-1616607.8,-1681820.9,-1739865.6,-1790163.9,-1834218.0,-1876650.9,-1914956.8,-1943512.9,-1959631.9,-1999266.8,-2051245.1,-2081915.9,-2108757.5,-2129567.5,-2144219.8,-2152259.2,-2153589.5,-2146878.2,-2131362.8,-2106631.5,-2075240.9,-2034379.6,-1985844.1,-1931303.4,-1871712.4,-1810212.0,-1746642.1,-1678741.0,-1603287.0,-1603369.2,-1548880.1,-1508774.4,-1472293.1,-1440907.4,-1413234.2,-1389054.5,-1368315.5,-1350688.0,-1336533.5,-1325658.0,-1318287.2,-1314323.0
-1432351.8,-1434161.0,-1437783.8,-1443456.0,-1451018.6,-1460520.2,-1471959.0,-1485237.6,-1500973.4,-1519366.4,-1542370.0,-1571369.2,-1578167.2,-1602962.4,-1654104.8,-1713488.5,-1769762.8,-1827578.0,-1882514.6,-1933185.1,-1978201.0,-2015735.1,-2043604.6,-2063916.8,-2074752.8,-2076042.5,-2069931.4,-2058182.9,-2041314.0,-2020299.1,-1994802.1,-1968670.8,-1926442.2,-1909014.1,-1897105.5,-1876475.4,-1852000.1,-1816291.8,-1774825.4,-1724894.2,-1669090.1,-1609568.2,-1546834.5,-1481972.9,-1414058.1,-1355266.4,-1306515.0,-1255254.8,-1203733.2,-1163733.0,-1147417.2,-1146614.2,-1149347.1,-1150867.4,-1153248.5,-1155982.8,-1157297.5,-1156971.6,-1156280.9,-1157287.6,-1159357.1,-1158923.8,-1160561.6,-1173906.4,-1234881.6,-1293395.9,-1351354.0,-1403141.5,-1465384.6,-1538406.4,-1610291.5,-1680215.8,-1746263.0,-1805053.8,-1856012.5,-1899679.9,-1941832.2,-1979132.2,-2006843.2,-2022792.6,-2052072.0,-2100923.2,-2128677.0,-2152410.0,-2169915.5,-2181138.0,-2185734.8,-2183667.2,-2173688.0,-2155189.0,-2127773.2,-2093738.1,-2050466.9,-1999714.2,-1942725.6,-1881856.6,-1817356.6,-1755139.4,-1687166.5,-1613056.9,-1621294.2,-1581787.1,-1552858.5,-1527510.9,-1507071.5,-1489741.1,-1475132.0,-1462976.1,-1452778.2,-1444850.2,-1438747.1,-1434669.2,-1432435.2
-1323233.2,-1325915.1,-1331523.8,-1340213.8,-1351798.6,-1366235.2,-1383427.5,-1403212.2,-1426015.6,-1451880.6,-1482464.2,-1519120.1,-1535483.9,-1570549.4,-1627901.0,-1690997.8,-1752705.6,-1813140.8,-1868546.2,-1918782.9,-1962841.2,-1998813.6,-2024542.0,-2042369.4,-2050309.6,-2048131.5,-2037977.8,-2021680.5,-1999660.6,-1972737.6,-1940515.5,-1907076.6,-1848958.9,-1829263.9,-1814531.2,-1790548.0,-1763563.8,-1725150.5,-1681526.4,-1629521.2,-1571805.4,-1510890.6,-1447747.4,-1382956.5,-1316312.6,-1258828.9,-1211900.2,-1163410.2,-1112494.8,-1065687.5,-1046095.44,-1044904.56,-1045687.2,-1045034.4,-1045386.06,-1046496.75,-1047408.3,-1048150.56,-1049785.9,-1053018.5,-1057188.0,-1058669.2,-1060437.1,-1077330.6,-1139175.2,-1196953.6,-1252026.1,-1301652.6,-1361941.4,-1432600.8,-1503009.8,-1572553.4,-1639486.9,-1700574.6,-1756224.2,-1802721.9,-1847587.6,-1888195.2,-1919926.8,-1938523.4,-1970236.0,-2034335.5,-2069142.4,-2099531.2,-2122853.0,-2139424.0,-2149112.8,-2151700.2,-2146036.2,-2130798.5,-2106228.2,-2074726.9,-2033088.4,-1983186.5,-1926795.8,-1865579.8,-1799484.5,-1732533.5,-1661755.2,-1583543.4,-1581821.1,-1533764.4,-1497018.2,-1463765.2,-1435481.9,-1410731.4,-1389282.6,-1370999.6,-1355487.2,-1343095.6,-1333560.8,-1327089.6,-1323554.2
-1362312.8,-1364889.6,-1370167.2,-1378313.1,-1389129.0,-1402586.2,-1418634.5,-1437151.0,-1458583.5,-1483042.0,-1512331.2,-1547751.4,-1562490.8,-1588961.1,-1638356.1,-1695305.1,-1750280.2,-1804389.5,-1856555.9,-1903877.8,-1945584.6,-1980185.1,-2005670.8,-2024212.0,-2033848.5,-2035146.8,-2029598.2,-2018742.4,-2003448.1,-1984390.1,-1961170.2,-1937582.8,-1903118.2,-1866213.4,-1861581.8,-1844060.1,-1821511.8,-1788642.8,-1749164.4,-1702127.5,-1649302.9,-1591128.2,-1530363.2,-1468996.9,-1404600.2,-1347816.5,-1300262.6,-1248259.5,-1190289.6,-1161689.4,-1153835.2,-1157535.2,-1163569.6,-1166152.4,-1169616.6,-1172883.6,-1174481.9,-1174361.2,-1173122.5,-1172694.8,-1173166.2,-1169763.2,-1166629.6,-1173424.4,-1226713.6,-1289534.0,-1347388.2,-1398155.2,-1459777.5,-1531258.8,-1601792.8,-1670520.5,-1735304.9,-1791363.9,-1840107.2,-1882291.2,-1922755.2,-1957408.1,-1981963.0,-1994071.4,-2037788.1,-2079621.0,-2104818.2,-2126321.2,-2142423.8,-2152843.0,-2157033.5,-2154797.0,-2145044.8,-2127135.0,-2100131.5,-2067030.1,-2024926.9,-1975882.2,-1921330.6,-1862363.8,-1801929.2,-1740364.8,-1675099.5,-1602696.5,-1609418.6,-1559937.0,-1524220.6,-1492505.6,-1465944.2,-1442879.6,-1422972.5,-1406071.9,-1391759.9,-1380375.2,-1371620.4,-1365713.8,-1362514.0
