SM_6652_19,SM_6651_19,SM_6650_19,SM_6649_19,SM_6648_19,SM_6647_19,SM_6646_19,SM_6645_19,SM_6644_19,SM_6643_19,SM_6642_19,SM_6641_19,SM_6624_19,SM_6623_19,SM_6622_19,SM_6621_19,SM_6620_19,SM_6619_19,SM_6618_19,SM_6617_19,SM_6616_19,SM_6615_19,SM_6614_19,SM_6613_19,SM_6612_19,SM_6611_19,SM_6610_19,SM_6609_19,SM_6608_19,SM_6607_19,SM_6606_19,SM_6605_19,SM_6604_19,SM_6581_19,SM_6580_19,SM_6579_19,SM_6578_19,SM_6577_19,SM_6576_19,SM_6575_19,SM_6574_19,SM_6573_19,SM_6572_19,SM_6571_19,SM_6570_19,SM_6569_19,SM_6568_19,SM_6567_19,SM_6566_19,SM_6709_19,SM_6708_19,SM_6707_19,SM_6706_19,SM_6705_19,SM_6704_19,SM_6703_19,SM_6702_19,SM_6701_19,SM_6700_19,SM_6699_19,SM_6698_19,SM_6697_19,SM_6696_19,SM_6695_19,SM_6716_19,SM_6717_19,SM_6718_19,SM_6719_19,SM_6720_19,SM_6721_19,SM_6722_19,SM_6723_19,SM_6724_19,SM_6725_19,SM_6726_19,SM_6727_19,SM_6728_19,SM_6729_19,SM_6730_19,SM_6731_19,SM_6691_19,SM_6690_19,SM_6689_19,SM_6688_19,SM_6687_19,SM_6686_19,SM_6685_19,SM_6684_19,SM_6683_19,SM_6682_19,SM_6681_19,SM_6680_19,SM_6679_19,SM_6678_19,SM_6677_19,SM_6676_19,SM_6675_19,SM_6674_19,SM_6673_19,SM_6672_19,SM_6671_19,SM_6664_19,SM_6663_19,SM_6662_19,SM_6661_19,SM_6660_19,SM_6659_19,SM_6658_19,SM_6657_19,SM_6656_19,SM_6655_19,SM_6654_19,SM_6653_19
8024.0596,7736.8735,8620.074,11423.993,17167.562,26997.79,42056.523,63338.688,91370.22,125718.28,163498.42,197208.03,203247.53,164869.06,104199.9,49880.72,11691.08,-10560.554,-22395.158,-31652.191,-45095.547,-62158.29,-76480.91,-84975.27,-87357.02,-83140.47,-71819.27,-53172.07,-27753.996,3285.903,38035.613,72535.56,89452.46,66039.305,22606.646,-14703.89,-49963.184,-81694.805,-103815.01,-115896.09,-120226.336,-113327.93,-90803.375,-51227.805,6465.3496,72981.66,129185.516,166018.66,179591.66,157926.83,113294.94,68938.16,29549.703,-2187.8918,-24991.838,-38254.008,-41529.883,-34861.86,-18890.146,5606.0566,37923.246,76852.85,119952.66,162824.66,185442.56,173804.7,135425.28,75703.52,6028.9272,-53496.062,-93827.06,-116559.4,-123436.97,-117725.39,-103744.93,-81306.484,-50690.605,-18446.822,14367.489,52688.93,73251.31,57884.445,27451.758,-2133.3394,-28282.764,-50317.312,-67872.06,-80272.836,-86899.54,-87423.44,-81624.95,-68925.76,-51859.82,-37061.684,-25828.814,-11715.346,13100.46,53631.246,109396.39,165582.14,203653.86,203887.58,172880.14,136590.53,102738.3,74517.484,52561.14,36504.152,25418.328,18154.812,13607.887,10809.8545,9064.341
-3778.3777,-3555.5598,-1858.0182,1969.8281,8858.954,19903.557,36247.81,58936.39,88594.27,124924.96,165229.86,202401.28,210695.52,170278.5,104150.7,44409.516,3713.167,-18466.39,-29634.53,-37847.83,-49495.723,-64500.973,-77006.86,-84202.47,-85939.766,-81599.336,-70395.93,-51762.535,-25618.771,8051.6377,48534.605,92065.56,113910.34,87612.46,39368.02,-1366.3584,-38753.74,-72488.95,-96182.53,-108387.164,-111537.41,-104451.31,-83549.04,-45758.906,11084.143,77475.78,132911.75,166774.12,175336.89,152682.42,113370.75,76532.37,45042.055,20539.293,3413.858,-6464.819,-9065.342,-4363.524,7508.9536,26427.102,52362.293,84694.09,121628.875,159675.33,181967.8,174334.06,139997.39,82589.95,13935.075,-44441.645,-83403.57,-105613.914,-113568.195,-110169.27,-97624.88,-74073.336,-40691.84,-4927.685,32662.803,77124.87,100720.02,79482.664,39728.668,4502.3833,-24104.352,-46630.72,-63872.54,-76274.24,-83830.45,-85920.72,-81689.39,-70324.805,-54574.79,-41133.83,-31015.73,-18139.51,5566.8755,47658.188,108998.76,171726.47,212512.88,210697.5,176316.02,137391.9,101364.96,71206.336,47421.594,29615.324,16920.781,8273.324,2650.974,-843.0586,-2870.477
-3897.0957,-3821.794,-2453.043,884.1463,7151.21,17484.432,33086.793,55082.316,84192.305,120204.83,160464.66,197825.33,206321.66,166259.84,101187.805,43119.094,4227.4805,-16267.11,-26111.945,-33476.617,-44630.96,-59375.867,-71856.266,-79318.41,-81632.55,-78153.84,-68003.734,-50516.297,-25561.348,6961.9824,46475.184,89209.96,109531.766,82912.14,36794.902,-1396.3279,-36323.066,-67957.78,-90328.57,-102112.89,-105557.445,-99057.68,-78964.84,-42381.26,12809.749,77234.41,130591.39,162109.25,167749.78,144755.2,107891.15,73090.266,43094.285,19571.838,3012.6416,-6558.736,-8989.542,-4245.5596,7454.7056,25804.781,50617.074,81214.81,115866.51,151354.61,173154.77,167761.06,136266.64,81641.39,15618.266,-40564.652,-77970.6,-99261.08,-106899.46,-103541.64,-91452.336,-69213.25,-37951.418,-4771.5312,30089.379,72114.375,95850.09,76156.72,37241.33,3188.2104,-24099.88,-45365.746,-61524.96,-73037.734,-79854.67,-81401.125,-76874.14,-65437.625,-49825.47,-36745.83,-27323.596,-15666.54,6151.6045,45763.656,104470.18,165208.05,205018.73,202977.86,168843.2,130483.516,95268.16,66073.33,43309.773,26497.652,14708.668,6833.9863,1821.7826,-1243.0771,-3032.729
-3490.3708,-3346.6143,-1861.8044,1599.3905,7954.5347,18317.086,33894.1,55844.953,84958.766,121185.445,162171.78,201273.5,212745.66,174866.6,109134.74,48349.484,6038.9126,-17864.855,-30296.121,-38964.85,-50420.79,-64798.09,-76413.18,-82618.805,-83419.94,-78334.38,-66609.22,-47678.258,-21221.225,13400.254,55968.367,102666.9,125110.05,96518.14,46121.94,3710.4773,-34734.51,-68937.97,-92205.88,-103217.67,-105374.41,-98955.46,-80441.25,-45446.78,9369.302,74513.94,128611.055,161320.05,170707.22,151360.16,116848.46,85695.625,59888.117,40082.297,26315.271,18364.477,16164.818,19734.355,29074.64,44269.562,65561.07,92871.53,125168.44,159480.06,179260.28,170987.58,137626.4,81378.18,13630.7,-43411.64,-80549.37,-101092.0,-108281.766,-105701.625,-94670.61,-71553.54,-37309.01,349.28964,40891.92,88939.2,115057.766,91955.266,47863.3,9839.704,-20096.4,-42967.14,-60011.527,-72139.3,-79739.69,-82341.38,-79073.43,-68905.62,-54319.797,-41812.2,-32146.824,-19033.992,5733.8833,49551.336,112377.984,175106.92,213932.14,209141.05,172586.81,132900.77,96978.81,67422.51,44466.875,27524.385,15604.639,7581.7993,2419.096,-769.4779,-2627.1895
15063.558,14676.055,15044.936,16833.795,20984.568,28627.033,40962.34,59123.97,83837.86,114978.875,150171.75,182824.11,191030.25,157052.58,99662.93,46936.285,10156.608,-10694.443,-22044.91,-31411.52,-44836.344,-61656.71,-75572.055,-83671.01,-85864.555,-81706.41,-70598.2,-52017.37,-26031.408,6874.2495,45372.586,85447.65,103514.805,76883.266,31877.4,-5446.8247,-39857.305,-70890.195,-92712.94,-104937.63,-109868.07,-103781.055,-82449.266,-44512.2,11354.586,75881.66,129597.47,161923.23,168036.42,144207.33,105086.35,67207.13,33825.3,7074.12,-12060.79,-23106.992,-25673.115,-19761.1,-5919.402,15116.938,42724.71,75901.586,112718.97,149842.42,172370.33,166571.98,134158.6,79101.266,13123.597,-43431.797,-81599.55,-103363.03,-110653.13,-105766.32,-92181.52,-70193.7,-40242.504,-8478.378,24512.377,64180.863,87537.5,70701.18,34819.48,1885.0468,-25792.908,-48177.848,-65528.047,-77689.62,-84246.18,-84792.875,-79068.984,-66528.836,-49725.895,-35270.383,-24438.914,-11585.935,10690.424,48825.477,102552.12,155464.4,189588.19,187922.25,157922.78,124284.99,93671.07,68752.164,49866.074,36486.836,27614.838,22098.309,18868.164,17003.691,15847.858
-3679.8032,-3813.6216,-2968.7593,-492.26257,4565.217,13360.569,27166.232,47240.66,74510.59,109060.54,148638.12,186651.3,197378.06,160385.52,98216.22,42405.3,5022.312,-14571.632,-23829.508,-30655.914,-41150.918,-55110.31,-66828.58,-73707.28,-75777.0,-72520.0,-63085.96,-46844.742,-23463.758,7770.1704,46874.36,90492.67,109551.734,81683.25,37271.1,1211.6519,-31152.078,-60094.957,-80031.56,-89815.97,-92058.37,-86651.49,-70148.484,-38565.37,11126.835,70162.21,118647.31,147014.9,153249.42,133800.77,101316.445,71482.71,46487.965,27228.752,13797.386,6029.4937,3929.4639,7523.508,16766.45,31638.123,52272.984,78432.54,108912.0,140709.97,159790.58,154322.33,125920.086,76035.41,15161.44,-35983.65,-69031.766,-87348.45,-93855.8,-91597.2,-82087.07,-62351.89,-33319.004,-1947.1848,32010.979,73993.3,99375.375,79672.945,38680.176,4164.8633,-22361.434,-42210.785,-56794.89,-67018.22,-73175.62,-74642.125,-70395.6,-59524.848,-44736.195,-32696.527,-24452.223,-14231.903,6003.4897,44124.156,101015.19,159401.1,196683.11,192429.69,157248.55,119236.33,85217.09,57679.816,36743.492,21704.607,11488.07,4908.119,884.16095,-1499.2534,-2905.308
12482.374,12226.659,12911.55,15225.391,20146.43,28847.963,42573.664,62480.45,89276.336,122745.58,160291.77,194816.6,203189.7,167148.06,106682.414,51081.0,12047.511,-10315.227,-22379.947,-31761.293,-44752.37,-60958.832,-74256.46,-81802.1,-83535.875,-79041.89,-67780.984,-49445.78,-24345.307,6966.8496,43318.188,80861.99,100398.39,76125.34,29639.42,-9902.315,-46603.125,-79554.375,-102460.97,-114290.87,-117494.52,-110032.305,-88080.266,-49207.855,8402.398,75469.95,132110.6,168284.92,180329.14,158087.53,114840.25,73135.21,36790.832,7972.4395,-12467.602,-24287.059,-27317.082,-21583.28,-7412.302,14773.984,44589.98,81158.57,122405.016,164350.67,187332.02,176602.94,138714.66,78901.55,8857.54,-50593.61,-90425.875,-112902.37,-120273.25,-115790.555,-102559.44,-79397.43,-47272.992,-13276.062,21985.3,63574.766,85017.34,67047.33,33840.887,2843.993,-23541.139,-45199.168,-62302.883,-74702.51,-81877.7,-83208.88,-78273.914,-66428.07,-50144.934,-35902.27,-24838.107,-11212.082,12414.272,52562.543,109085.516,165085.55,201318.38,199597.31,167849.03,132020.56,99254.45,72394.32,51842.246,37088.473,27124.383,20774.84,16941.78,14678.448,13307.873
2203.492,1861.4713,2287.4373,4166.8267,8504.476,16547.635,29679.492,49270.36,76330.01,111005.41,151041.08,189541.12,201121.08,165719.61,105102.66,49912.566,11854.816,-9169.555,-19640.6,-27050.096,-37619.3,-51315.504,-62514.43,-68687.34,-70007.75,-66238.17,-56859.973,-41591.562,-20434.072,7083.447,41022.48,78271.87,99661.29,78090.67,33708.19,-3869.1665,-38365.152,-69051.92,-89676.81,-99123.74,-100632.75,-94542.16,-77323.38,-44462.63,7650.981,70392.16,123756.91,158498.08,173567.78,155601.77,115955.375,79809.03,49815.027,26876.963,10966.197,1745.7391,-928.44434,2921.1035,13330.49,30468.303,54667.707,85858.984,122927.42,162711.3,182950.34,170142.72,133918.11,77387.086,11265.088,-43380.36,-78144.9,-96705.984,-102959.85,-100842.37,-91371.914,-70893.0,-40544.977,-7639.127,27754.049,70217.35,90340.51,69457.17,35216.004,5338.732,-18336.68,-36632.586,-50511.4,-60590.16,-66997.56,-68971.984,-65443.402,-55398.3,-41218.49,-29272.047,-20469.357,-9000.991,12700.622,51583.043,107979.12,164861.02,200998.67,196056.58,159946.48,121190.07,86853.125,59429.957,38958.258,24621.102,15204.84,9399.13,6028.288,4112.671,2957.5872
-6634.0957,-6423.5938,-4722.7686,-856.24506,6139.871,17407.639,34148.43,57459.285,88002.42,125493.16,167165.27,205599.03,214141.1,173202.94,106677.445,46650.207,5710.493,-16755.8,-28048.754,-36027.99,-47137.195,-61414.2,-73140.1,-79600.88,-80752.836,-76104.99,-65023.914,-47275.887,-23045.04,7718.6104,44540.637,84010.945,106736.125,83907.97,36030.03,-5246.876,-43493.992,-77751.24,-101248.055,-112516.79,-114476.6,-107180.586,-87050.99,-50044.023,6657.8657,73887.19,131197.9,168827.38,185356.78,166233.97,123218.52,83328.3,49796.03,23950.447,5972.0283,-4433.6787,-7418.435,-3015.807,8775.984,28094.422,55186.195,89732.41,130194.99,172903.39,194210.31,179935.1,140521.6,79788.85,9017.367,-50233.332,-89032.45,-110537.586,-117903.95,-114979.72,-103403.9,-79867.836,-45746.363,-8925.579,29956.371,75271.68,96237.35,74124.05,37887.34,5427.0273,-21110.1,-42158.496,-58420.625,-70360.74,-78044.6,-80727.26,-77318.42,-66874.82,-52066.105,-39461.535,-29928.367,-17292.676,6471.6934,48804.35,110671.23,174180.66,215865.33,213877.62,178075.14,137739.8,100586.29,69617.39,45296.348,27162.018,14282.644,5537.97,-135.2438,-3658.8376,-5707.9634
2379.1128,2352.785,3697.7034,7130.2764,13616.413,24219.28,39975.84,61772.18,90064.36,124398.42,161957.05,195604.75,201412.45,161953.44,99702.31,44183.125,5872.691,-15764.594,-27148.762,-36260.902,-49636.17,-66736.09,-81255.164,-90058.945,-92779.5,-88835.586,-77469.586,-57988.344,-30361.596,4674.1357,45016.363,86156.0,103118.805,75291.35,30836.086,-6037.5645,-40339.434,-71433.13,-93757.16,-107563.47,-114290.26,-108646.43,-86256.516,-46556.92,10978.865,76589.86,130702.44,162373.61,166701.28,141961.84,103086.83,64879.145,30568.87,2785.843,-17156.314,-28572.873,-30931.254,-24306.412,-9489.562,12551.212,40952.54,74349.72,110561.305,146707.66,169723.03,165706.98,134261.95,79182.59,12595.048,-45081.242,-84473.09,-106966.2,-114068.01,-107861.6,-92946.5,-70783.01,-41041.277,-9394.515,23101.234,61913.86,86538.98,70890.4,33700.4,-978.9,-30603.559,-54780.08,-73531.01,-86499.93,-93325.08,-93801.34,-87657.43,-74307.49,-56511.074,-41191.29,-29806.137,-15891.417,8712.47,49679.766,106593.34,163989.92,202514.86,202679.5,171816.44,135694.97,101768.84,73173.25,50577.535,33708.97,21768.172,13720.604,8544.197,5323.085,3382.1514
-5833.095,-5497.2163,-3502.9604,804.0649,8345.17,20187.318,37426.258,61032.35,91533.69,128509.59,169101.83,205995.6,213181.16,171265.31,103933.445,43398.234,2262.3186,-20133.037,-31413.518,-39760.836,-51616.242,-66849.49,-79558.57,-86907.65,-88704.51,-84242.76,-72677.27,-53503.78,-26771.191,7377.4688,48073.85,91442.445,113624.945,87798.95,39297.14,-2100.7207,-40558.08,-75505.52,-100222.72,-113091.53,-116452.6,-108888.516,-86869.3,-47648.18,10710.474,78548.43,135240.53,170024.38,179339.36,156515.47,115894.64,77538.66,44570.04,18776.725,668.49786,-9788.144,-12521.193,-7511.8896,5066.899,25020.87,52222.945,85942.57,124250.43,163517.84,186111.94,177597.5,141912.11,83029.164,12870.435,-46962.668,-87195.43,-110332.09,-118690.55,-114999.77,-101589.43,-76917.37,-42344.133,-5576.556,32540.867,76868.516,99738.02,78268.18,38807.473,3524.7898,-25407.729,-48392.723,-66114.77,-78927.586,-86761.05,-88994.016,-84783.5,-73330.28,-57426.574,-43787.023,-33420.9,-20145.531,4097.4375,46747.254,108910.586,172855.42,215042.22,214303.77,180311.12,141238.03,104700.664,73799.62,49150.76,30454.395,16922.26,7545.265,1336.793,-2579.547,-4855.749
11065.461,11261.68,12700.055,16029.413,22176.844,32240.484,47359.73,68557.81,96389.234,130484.67,168129.8,202242.98,209714.0,172125.17,109269.95,50873.637,9496.514,-14576.603,-27937.775,-38321.74,-52133.75,-69012.34,-82761.58,-90451.87,-91930.016,-86731.03,-74327.79,-54343.24,-27031.795,6930.741,46129.188,86528.35,107599.38,82843.97,34599.312,-7534.4375,-47414.08,-83705.68,-109378.34,-123027.15,-126839.43,-118392.945,-94191.02,-52585.03,7897.796,77629.86,136273.08,173593.03,185863.81,163332.97,119580.79,77017.23,39638.305,9833.761,-11392.895,-23717.662,-26919.68,-21000.566,-6303.9995,16690.654,47486.414,85015.51,126942.61,169086.84,191894.3,180822.33,142103.16,80580.48,8154.47,-53911.02,-96273.61,-120912.36,-129662.52,-125017.3,-110008.195,-84140.45,-48711.016,-11317.908,26717.709,69955.766,91659.78,72092.484,36168.066,2548.5356,-26233.203,-49934.31,-68668.336,-82260.13,-90196.5,-91875.76,-86899.28,-74681.21,-57762.668,-42657.08,-30433.611,-15172.845,10660.635,53659.67,113686.414,173054.44,211448.81,210622.92,178899.08,142386.02,108375.41,79891.945,57514.973,40902.24,29194.342,21351.973,16392.25,13428.538,11781.066
4636.335,4578.93,5863.3315,9198.622,15570.744,26113.057,41972.363,64148.156,93152.1,128506.29,167255.2,201829.06,207841.33,167956.84,104767.79,48008.094,8593.304,-13905.969,-25734.738,-34756.16,-47725.207,-64266.71,-78081.02,-86125.484,-88148.6,-83575.29,-71861.984,-52817.67,-26999.553,4570.041,40264.203,76231.375,94851.18,70998.984,25118.781,-14147.203,-50826.992,-83747.58,-106603.07,-118553.305,-122074.94,-114702.555,-92387.195,-53017.23,4993.836,72529.35,130111.08,168265.86,183599.53,162400.61,116719.98,71915.65,32571.83,1140.5396,-21301.621,-34324.332,-37675.402,-31407.545,-15966.222,8080.8237,40181.656,79292.56,123153.16,167285.55,189669.81,176145.38,136086.47,74965.04,4224.437,-55760.992,-96084.35,-118764.305,-125876.65,-120822.18,-107181.26,-83988.305,-51924.45,-17868.656,17434.332,58934.58,80202.59,62896.79,30823.482,113.41797,-26672.951,-49048.934,-66881.03,-79771.04,-87151.87,-88503.96,-83404.516,-71148.305,-54303.4,-39581.555,-28204.39,-13844.218,11249.442,52791.133,110888.5,169839.14,209530.39,209744.78,177888.1,140608.9,105700.96,76385.03,53324.816,36197.465,24131.068,16030.172,10832.671,7601.7085,5653.2266
5887.83,5399.919,5444.752,6674.3257,10052.897,16796.643,28279.697,45905.83,70771.414,103199.88,141263.03,178696.42,191382.83,158981.8,101302.19,48120.242,11264.436,-9101.691,-19300.705,-26684.08,-37339.668,-51152.31,-62450.184,-68710.93,-70126.82,-66460.164,-57127.367,-41671.47,-19852.596,9036.419,45109.45,85046.23,105444.24,80973.89,36246.57,-695.74084,-34009.5,-63430.855,-83001.09,-91813.64,-93273.08,-87750.23,-71714.945,-40571.99,9385.935,69591.96,120075.8,151436.77,161900.72,143209.05,107857.81,76091.48,49946.555,30040.783,16292.706,8380.503,6180.727,9687.321,18922.072,34021.55,55325.99,82864.72,115739.88,151127.5,171340.98,162871.77,130648.24,77509.04,14202.762,-38260.05,-71538.38,-89332.08,-95303.86,-93257.125,-84392.15,-64980.793,-35881.9,-4069.2908,30662.578,73230.73,95779.4,75318.67,38157.668,6346.694,-18355.287,-37054.99,-50965.94,-60878.855,-67027.164,-68706.28,-64915.574,-54737.953,-40590.812,-28789.615,-20197.6,-9053.719,12129.464,50046.746,104407.88,158186.28,191358.9,185225.94,149939.34,112976.02,80740.81,55420.805,36883.92,24219.688,16170.489,11424.958,8829.926,7434.2954,6569.2246
7861.329,7950.4937,9337.582,12662.077,18822.89,28873.775,43907.57,64914.145,92456.43,126216.42,163596.9,197839.55,205698.53,168139.3,105139.08,46901.523,6084.67,-17158.664,-29788.316,-39671.344,-53187.625,-70010.09,-83929.47,-91975.46,-93911.266,-89079.32,-76716.945,-56218.176,-27579.6,8751.565,51357.598,96088.7,116242.7,87196.15,38307.7,-2240.6013,-39327.12,-72803.97,-96596.97,-109922.445,-114996.9,-108560.04,-86559.12,-47385.45,10232.292,76663.39,131915.95,165060.4,171473.31,147899.58,109266.76,72056.52,39328.867,13201.361,-5376.6387,-16070.288,-18587.078,-12905.069,558.35187,21174.004,48353.164,81093.02,117433.75,154035.89,175996.17,169689.27,136554.88,80105.65,12301.884,-45936.0,-85392.16,-108088.79,-115978.234,-111277.32,-97114.97,-73441.51,-40866.258,-5888.377,30870.574,74881.55,100695.914,81439.45,40791.63,3892.3914,-26919.973,-51685.758,-70849.8,-84496.21,-92299.914,-93775.8,-88557.4,-76026.09,-58823.516,-43722.234,-31971.998,-17697.385,6852.631,48666.35,107843.11,166762.61,204702.45,203642.27,172399.38,136707.23,103531.06,75762.04,53933.87,37704.305,26243.717,18528.855,13577.072,10520.637,8725.159
1456.9905,1671.1035,3387.2666,7269.1304,14247.346,25400.71,41833.13,64515.895,93956.266,129705.055,168889.97,204195.16,210809.78,170126.42,104591.195,45329.156,4631.1567,-18024.982,-29820.055,-38739.08,-51346.043,-67429.125,-80854.016,-88643.2,-90536.89,-85924.28,-74115.914,-54521.34,-27239.674,7112.771,47152.652,88762.266,109651.336,83830.18,35637.746,-5687.072,-44321.83,-79442.586,-104460.23,-118145.82,-122605.33,-114974.89,-91472.39,-50381.406,9701.812,78933.54,136754.53,172334.7,181036.16,156998.67,115233.93,74849.56,39327.293,10967.01,-9218.888,-20876.275,-23721.945,-17747.477,-3365.8333,18833.445,48296.47,83962.82,123640.85,163585.0,186893.5,178837.16,142550.27,82577.59,11168.82,-50179.46,-91946.93,-116099.09,-124547.664,-119787.73,-104936.055,-79727.766,-45421.797,-9339.405,27587.633,70375.2,92996.33,73656.49,36627.234,2483.0396,-26342.39,-49811.156,-68219.58,-81544.71,-89392.02,-91191.12,-86424.02,-74373.664,-57686.66,-43082.176,-31718.94,-17518.098,7313.6494,49660.336,110230.51,171861.61,212605.72,212355.12,179806.44,142017.6,106595.4,76696.055,52975.32,35143.234,22388.164,13675.953,7997.544,4456.4736,2391.2336
-600.73303,-379.29935,1341.9576,5207.2803,12130.492,23189.188,39508.055,62107.402,91580.37,127622.02,167570.14,204395.84,212994.06,173491.56,107692.31,47238.418,5154.46,-18609.717,-31108.854,-40203.793,-52386.03,-67646.234,-80120.91,-87013.85,-88214.13,-83115.125,-70963.734,-51374.523,-24418.297,9875.206,50700.977,94181.72,116688.86,90353.26,40376.133,-2139.3508,-41284.19,-76511.15,-101115.87,-113617.12,-116502.82,-108674.83,-87121.74,-49179.293,7845.8394,74933.69,131710.84,167850.95,179871.34,158558.89,117725.445,79423.3,46830.7,21512.023,3817.997,-6409.921,-9205.497,-4572.2773,7412.832,26731.166,53455.875,87050.57,125734.06,165733.39,187226.52,175721.6,138009.11,78622.555,8936.936,-49718.96,-88508.0,-110600.6,-118807.65,-115712.55,-102904.46,-78314.71,-43351.508,-5707.1255,33929.33,80367.67,104007.63,81925.24,42024.703,6249.2773,-23129.496,-46473.0,-64461.285,-77509.68,-85638.51,-88183.945,-84257.414,-73058.49,-57289.727,-43599.188,-32936.46,-19200.584,5672.7227,49111.58,111449.85,174260.86,214681.36,212789.1,178639.22,140063.77,104349.09,74419.34,50774.49,33033.465,20343.307,11657.401,5974.101,2415.1682,335.8696
3928.6736,3914.355,5187.2275,8441.289,14651.633,24954.014,40516.652,62379.34,91112.1,126310.04,165106.86,200070.58,206671.16,167000.62,103569.336,46652.457,7580.5557,-14267.154,-25575.627,-34196.594,-46765.625,-62965.46,-76575.03,-84602.34,-86816.63,-82624.08,-71392.125,-52736.098,-26978.0,5103.604,42061.355,79966.6,99071.89,74797.04,29341.537,-9445.1455,-45754.586,-78617.62,-101742.49,-114254.54,-118417.65,-111248.195,-88736.24,-49154.477,8951.249,76160.125,132643.05,168361.2,178997.92,155810.27,112700.74,70773.734,33880.168,4372.5645,-16690.36,-28855.979,-31808.309,-25583.115,-10675.735,12265.809,42662.15,79475.836,120550.016,161957.3,185313.42,175926.5,138962.77,79612.414,9678.143,-50075.793,-90477.91,-113508.234,-121133.02,-116140.88,-102001.81,-78487.664,-46502.258,-12878.109,21595.229,61961.223,83259.52,65592.72,31898.246,394.25262,-26518.633,-48650.79,-66107.29,-78662.8,-85840.39,-87118.414,-82024.445,-69831.3,-53136.68,-38667.91,-27644.752,-13886.745,10342.657,51209.965,109077.37,167934.67,207190.02,206787.67,174651.9,137445.89,102799.75,73833.56,51142.35,34359.793,22594.488,14745.217,9752.023,6683.458,4859.2783
6039.007,6132.11,7536.229,10886.935,17094.975,27260.469,42555.67,64073.332,92493.086,127654.61,167125.14,204184.7,214599.52,177745.73,113266.51,52381.48,8798.204,-16813.463,-30862.41,-40956.82,-53678.65,-69037.38,-81203.21,-87481.61,-87882.36,-81975.805,-69127.51,-49005.613,-21661.734,13011.488,54329.977,98425.27,122175.74,95928.79,43949.082,-880.6898,-42256.754,-79335.18,-104931.47,-117452.8,-119855.63,-111712.625,-90008.42,-51606.81,6545.4897,75235.92,133506.84,171031.16,185227.56,165358.31,124785.61,87230.52,55556.39,31037.062,13943.059,4053.4062,1249.3336,5510.478,16844.02,35372.645,61291.82,94198.97,132560.23,172765.64,193661.52,180462.67,141002.8,79667.89,7981.9165,-52155.35,-91781.87,-114275.5,-122802.17,-119985.086,-107000.484,-81348.49,-44463.6,-4455.554,37721.965,86430.35,110215.2,86945.46,46305.406,9792.382,-20210.08,-44064.016,-62457.516,-75879.45,-84440.48,-87476.2,-84092.695,-73466.93,-58146.86,-44534.965,-33363.72,-18398.244,8231.219,53324.656,116237.12,177831.28,216166.31,212756.53,178069.83,139732.06,104708.43,75731.34,53157.344,36491.094,24780.744,16917.467,11869.718,8749.579,6917.135
