column,mean_LOO_best,mean_Val_best,mean_mean_PCE,mean_std_PCE,mean_LOO_LAR,mean_LOO_full,mean_Val_LAR,mean_Val_full,S1_Ec,ST_Ec,S1_Rel,ST_Rel,S1_Erat_1,ST_Erat_1,S1_E50_1,ST_E50_1,S1_c_1,ST_c_1,S1_phi_1,ST_phi_1,S1_k0_1,ST_k0_1,S1_Erat_2,ST_Erat_2,S1_E50_2,ST_E50_2,S1_c_2,ST_c_2,S1_phi_2,ST_phi_2,S1_k0_2,ST_k0_2
SM_6573_19,0.05166575,,-104201.54746034241,8239.810645850503,0.05166575,0.221108275,,,0.43969885659730373,0.43969885659730373,0.0,0.0,0.0005820088003903493,0.0005820088003903493,0.0,0.0,0.0003240854699106012,0.0003240854699106012,0.0,0.0,0.004907591459638889,0.004907591459638889,0.06459081261728858,0.06459081261728858,0.10171577841248239,0.10171577841248239,0.002766921647315144,0.002766921647315144,0.0,0.0,0.3854139449956704,0.3854139449956704
SM_6572_19,0.057305,,-83487.46685022733,6545.950168917487,0.057305,0.24039845,,,0.43422838793116103,0.43422838793116103,0.0003121842545125246,0.0003121842545125246,0.0012884227153561012,0.0012884227153561012,0.0,0.0,0.0006358545089699333,0.0006358545089699333,0.0,0.0,0.010991960095793594,0.010991960095793594,0.09949591798974222,0.09949591798974222,0.10640013509725517,0.10640013509725517,0.005046477899694407,0.005046477899694407,0.008561220052626606,0.008561220052626606,0.3330394394548884,0.3330394394548884
SM_6571_19,0.067160175,,-46257.24831232305,4383.257272866379,0.067160175,0.260435625,,,0.3985658555884523,0.3985658555884523,0.002385331259089604,0.002385331259089604,0.0009322425514319474,0.0009322425514319474,0.0014886290900635608,0.0014886290900635608,0.0018820633259188208,0.0018820633259188208,0.0008165408301256551,0.0008165408301256551,0.009349704911514828,0.009349704911514828,0.20679610870296408,0.20679610870296408,0.10115921335093,0.10115921335093,0.001233541912232259,0.001233541912232259,0.016987116998810687,0.016987116998810687,0.2584036514784663,0.2584036514784663
SM_6570_19,0.097392425,,9584.445240696912,2456.217281180402,0.097392425,0.27295315000000003,,,0.1342011298036223,0.1342011298036223,0.006477676879601929,0.006477676879601929,8.027037557133677e-05,8.027037557133677e-05,0.0,0.0,0.002875333038066279,0.002875333038066279,0.0066315804991381195,0.0066315804991381195,0.004114169348451595,0.004114169348451595,0.5146114021529604,0.5146114021529604,0.0340478477186536,0.0340478477186536,0.0017735039349213721,0.0017735039349213721,0.04861677478931402,0.04861677478931402,0.246570311459699,0.246570311459699
SM_6569_19,0.144775325,,74766.15073865239,2086.0694513068156,0.144775325,0.4838753,,,0.26653737989986226,0.26653737989986226,0.0,0.0,0.001795139962612906,0.001795139962612906,0.00176609558041473,0.00176609558041473,0.012346219625036091,0.012346219625036091,0.009132579687438,0.009132579687438,0.0050008898976101985,0.0050008898976101985,0.33700292965211753,0.33700292965211753,0.06392381997912758,0.06392381997912758,0.004721597603718526,0.004721597603718526,0.04926753953284943,0.04926753953284943,0.24850580857921273,0.24850580857921273
SM_6568_19,0.101697075,,129419.94908749951,3492.8132478129546,0.101697075,0.5245909000000001,,,0.6066848706250669,0.6066848706250669,0.0,0.0,0.0010769685926016587,0.0010769685926016587,0.0022848852883988868,0.0022848852883988868,0.002708021831128238,0.002708021831128238,0.007285266169475282,0.007285266169475282,0.016125984860044153,0.016125984860044153,0.01245807358475896,0.01245807358475896,0.1844426332992659,0.1844426332992659,0.0019295598691997273,0.0019295598691997273,0.009656620815714277,0.009656620815714277,0.1553471150643459,0.1553471150643459
SM_6567_19,0.095974925,,163344.50779664287,5267.508362554934,0.095974925,0.4378081,,,0.5653740582328255,0.5653740582328255,0.0,0.0,0.000985236757602815,0.000985236757602815,0.0,0.0,0.0,0.0,0.004373149192597288,0.004373149192597288,0.011795307454982638,0.011795307454982638,0.08948886579063076,0.08948886579063076,0.21611618059132953,0.21611618059132953,0.0029284398738531115,0.0029284398738531115,0.00038458892277807373,0.00038458892277807373,0.10855417318340022,0.10855417318340022
SM_6566_19,0.061764725000000006,,173139.06633911855,7300.809973738509,0.061764725000000006,0.320730225,,,0.4043176988923124,0.4043176988923124,0.0,0.0,0.00015407183016019103,0.00015407183016019103,0.001730881969066956,0.001730881969066956,0.0016302211033448744,0.0016302211033448744,0.0016918691680122212,0.0016918691680122212,0.01263917425552795,0.01263917425552795,0.3540148840509928,0.3540148840509928,0.19463208501180482,0.19463208501180482,0.002681879057678151,0.002681879057678151,0.0018666841373877175,0.0018666841373877175,0.024640550523711887,0.024640550523711887
SM_6709_19,0.059474124999999996,,151110.45016946152,7690.9131183191985,0.059474124999999996,0.278090175,,,0.34251045217906306,0.34251045217906306,0.0005979010435419184,0.0005979010435419184,0.0011416765601595267,0.0011416765601595267,0.00018968637492973358,0.00018968637492973358,0.0018691606492467383,0.0018691606492467383,0.0010171242202048614,0.0010171242202048614,0.009670249684996367,0.009670249684996367,0.4384067124891413,0.4384067124891413,0.1957540324162284,0.1957540324162284,0.0005403687404669346,0.0005403687404669346,0.002200286831181092,0.002200286831181092,0.006102348810840056,0.006102348810840056
SM_6708_19,0.061263,,111060.24556979981,6025.9502917566015,0.061263,0.27797795,,,0.39229515649069446,0.39229515649069446,0.0,0.0,0.000785819667723432,0.000785819667723432,0.0008058323424927983,0.0008058323424927983,0.0,0.0,0.0010913867670736843,0.0010913867670736843,0.007000289604933173,0.007000289604933173,0.2660600175186528,0.2660600175186528,0.18961742144853297,0.18961742144853297,0.0015220980351560078,0.0015220980351560078,0.0021037127247979463,0.0021037127247979463,0.13871826539994264,0.13871826539994264
SM_6707_19,0.033991400000000005,,72886.71682915476,6199.601994788187,0.033991400000000005,0.144242375,,,0.20848592285567571,0.20848592285567571,0.0007192924075730316,0.0007192924075730316,0.0,0.0,0.0012708585553168937,0.0012708585553168937,0.0,0.0,0.0006574181481292147,0.0006574181481292147,0.0032199499807969447,0.0032199499807969447,0.03314773721656224,0.03314773721656224,0.08232840238784551,0.08232840238784551,0.002577814319262424,0.002577814319262424,0.0011200312080261467,0.0011200312080261467,0.666472572920812,0.666472572920812
SM_6706_19,0.01200695,,39953.62575859051,8628.886522116502,0.01200695,0.0487043,,,0.05115670643160333,0.05115670643160333,0.00028880714919554836,0.00028880714919554836,9.688781710315228e-05,9.688781710315228e-05,0.0004193516546029431,0.0004193516546029431,0.00040745473339518927,0.00040745473339518927,0.0003081032118716792,0.0003081032118716792,9.549425221795506e-05,9.549425221795506e-05,0.0033585629155358857,0.0033585629155358857,0.014302558642739303,0.014302558642739303,0.0024496313379779398,0.0024496313379779398,0.0007572661026532042,0.0007572661026532042,0.9263591757511039,0.9263591757511039
SM_6705_19,0.006907025000000001,,13912.948162102422,11569.384903539865,0.006907025000000001,0.025037725,,,0.010170290057712746,0.010170290057712746,1.0437674558114314e-05,1.0437674558114314e-05,3.057112920435725e-05,3.057112920435725e-05,0.00012198786110456822,0.00012198786110456822,0.00014692913601156889,0.00014692913601156889,0.00020519801923796793,0.00020519801923796793,7.387854699203694e-05,7.387854699203694e-05,0.01982034451013029,0.01982034451013029,0.0017747969523382468,0.0017747969523382468,0.001525838517926475,0.001525838517926475,3.259954045916013e-05,3.259954045916013e-05,0.9660871280543244,0.9660871280543244
SM_6704_19,0.005485425,,-4345.875251499451,13908.353917169537,0.005485425,0.020261,,,0.002327840167037019,0.002327840167037019,0.0,0.0,4.2908597921243214e-05,4.2908597921243214e-05,0.0005786887458530128,0.0005786887458530128,0.00029125026727036264,0.00029125026727036264,0.00013230004389050534,0.00013230004389050534,3.2791384948007185e-05,3.2791384948007185e-05,0.030410839137638,0.030410839137638,0.0010205086717295878,0.0010205086717295878,0.0015973171811977788,0.0015973171811977788,0.0007025052652146603,0.0007025052652146603,0.9628630505372997,0.9628630505372997
SM_6703_19,0.00535905,,-15021.327150167468,15342.401831050112,0.00535905,0.019947675,,,0.0009842404648312205,0.0009842404648312205,4.779083812662783e-05,4.779083812662783e-05,4.264913309246266e-05,4.264913309246266e-05,6.751507340490917e-05,6.751507340490917e-05,0.0002522132952515407,0.0002522132952515407,0.00028137152405265266,0.00028137152405265266,0.00013315499316742454,0.00013315499316742454,0.036651425234410215,0.036651425234410215,0.0014299896628111538,0.0014299896628111538,0.0013883884891825308,0.0013883884891825308,0.0005749875416773168,0.0005749875416773168,0.958146273749992,0.958146273749992
SM_6702_19,0.0065071750000000005,,-17710.27833052146,15533.912601558299,0.0065071750000000005,0.02136935,,,0.0004841143265904921,0.0004841143265904921,0.0,0.0,5.0720959574480275e-05,5.0720959574480275e-05,6.818199625350502e-05,6.818199625350502e-05,0.00013067915979465613,0.00013067915979465613,0.0001590253553063933,0.0001590253553063933,8.274292889490811e-05,8.274292889490811e-05,0.04091792244376163,0.04091792244376163,0.0017451224596110116,0.0017451224596110116,0.0014327783714947078,0.0014327783714947078,8.451840053441705e-05,8.451840053441705e-05,0.9548441935981838,0.9548441935981838
